subid,xd,xv,choice,cond,choice_category,trial,choice_real,
1512114,12,0,2,2,2,32,2
1512114,6,6,0,1,1,33,0
1512114,10,2,0,1,1,34,0
1512114,6,6,0,1,1,35,0
1512114,11,1,0,1,1,36,0
1512114,12,0,0,1,1,37,0
1512114,10,2,0,2,1,38,0
1512114,7,5,0,1,1,39,0
1512114,7,5,0,1,1,40,0
1512114,7,5,0,1,1,41,0
1512114,11,1,0,1,1,42,0
1512114,6,6,0,2,1,43,0
1512114,11,1,0,2,1,44,0
1512114,12,0,2,2,2,45,2
1512114,11,1,0,1,1,46,0
1512114,10,2,0,2,1,47,0
1512114,12,0,2,1,2,48,2
1512114,6,6,0,1,1,49,0
